,country,city,state,relocation,profile0,interest_frontend,interest_fullstack,interest_ux,interest_business,interest_operations,JavaScript,HTML,CSS,NoSQL,Non-relational Databases,React / Redux,Angular,Server-side JavaScript,Agile Methodology,Trend Analysis,Java,Python,Sketch,Figma,Animation Software,Machine Learning,Alteryx,Tableu,R,profile1,profile2,profile3,profile4,profile5,education,field_of_study,prior_employment,work_exp,work_exp_relevant,last_job,verbal_skills,work_auth,work_auth_sponsorship,level,scheduling,relocate_dallas,relocate_new_york,schedule_full,schedule_part,level_intern,level_short,level_long
102,US,New York City,New York,"New York City, NY",,4,5,0,0,5,2,3,3,1,2,0,0,2,2,0,3,0,0,0,0,2,0,1,3,,,,,,4,Computer science,True,2,2,"Designed, developed and manually tested various applications/ REST APIs using IBM Integration Bus, JavaScript, NodeJS frameworks like ExpressJS, EJS . 
Worked with DBAs to understand and design the database for the project. 
Used to be on call support if the project was deployed to further phases.
Developed complex message flows for mapping different formats such as fixed length, pipe separated, etc., into XML/JSON and made API calls using REST and SOAP components with OAuth and Basic Auth Authentication enabled.
Root cause analysis using debugging and error handling.",2,True,False,"Paid internships, Permanent / Long-term work, Contract work / Short-term work","Full-time (at least 40 hours per week), Part-time (less than 40 hours per week)",0.0,1.0,True,True,True,True,True
103,US,San Francisco,California,I'm Not Sure,"Backend Developer, IT tech support , QA, Tools engineer, Business Analyst, Network Engineer, Sys Engineer",0,5,4,5,4,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,"I am a junior at UC Merced majoring in Computer Science and Engineering.  During my academic journey so far, I have been exposed to Java, Python, C ++ and C.  I have also done some coding projects in those programming languages as well.  I would be a best fit for IT tech support, QA engineer, Business Analyst, System Engineer, Tools Engineer and Network Engineer.  I follow the tech trend and practice it to keep up to date on the industry standards.",,"I am a basically a math student. In high school, I started to explore Computer Science. Computer Science came naturally to me and I found it interesting. Therefore, I am pursuing my degree in this field and and hoping to have a career in the tech industry.","I am a hard worker, dedicated, reliable and get the assigned tasks done in a timely manner. I can adopt to the team's culture and will start adding value to the team after becoming familiar with the team, environment, culture and etc.","In my opinion, an ideal workplace would be a place where I am given the opportunity to grow my technical skills and grow in my career.  I would love to get started in a small way to familiarize myself with the environment rather than given a huge project to tackle on my own. This would set me up for success! :)",4,Computer Science and Engineering (CSE),True,0,0,"As part of my role, I had to maintain the dining area, refill drink compartments and restock - grab n go items, utensils, and sides(i.e salad dressings).  Furthermore, I had to bring all of the dirty trays to the dishwashing team and re stock them after they are done with the dishwasher.",2,True,False,"Paid internships, Contract work / Short-term work, Permanent / Long-term work","Full-time (at least 40 hours per week), Part-time (less than 40 hours per week)",0.5,0.5,True,True,True,True,True
104,US,Dallas,Texas,"Dallas, TX","Corporate strategy, finance",0,0,0,5,5,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,2,I've done a wide variety of consulting projects in this space. Probably the most relevant recently has been a financial and strategic analysis report that I put together for two startup clients who were trying to figure out their initial business models. In this task I had to consolidate their existing customer feedback with the general market data and interpret that into actionable launch strategies. I also did due diligence work for a small PEO/Staffing company looking to make acquisitions and had to integrate these potential acquisitions into our operations.,,,,,4,Business Administration and Applied Economics/Predictive Analytics (2 degrees),True,4,3,Our team began trying to create a TopGolf competitor in March of 2019. After the pandemic began those plans were put on hold and we shifted our focus to raising a Sports and Entertainment Special Purpose Acquistion Company. Throughout the process I have done all of the financial modeling as well as drafting most of our investor materials.,2,True,False,"Paid internships, Contract work / Short-term work, Permanent / Long-term work","Part-time (less than 40 hours per week), Full-time (at least 40 hours per week)",1.0,0.0,True,True,True,True,True
105,US,Phoenix,Arizona,I'm Not Sure,,4,5,0,0,0,2,2,1,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,"As of writing this I'm in the middle of learning MERN stack web development through Udemy courses. I started with a JavaScript class to refresh my skills and after finishing that I've since been working through a class covering nodejs, express, MongoDB, etc. I plan on doing a React course next, and building a full-stack project from scratch after. Besides this, I have taken a web programming class during my University experience which mainly went over HTML, CSS, SQL, JavaScript, and PHP, which ended with a project that involved building a website on localhost from scratch using those technologies. More recently I have spent time building a REST API in Java using spring boot and a MySQL database this past summer.",,"Until about half way through my Sophomore year at the University of Arizona, I was struggling to pick a specific degree to pursue as an Engineering student. It was in that first semester I had learned to code (in C of all languages) and I had built my own PC over winter break. It was from those experiences that I had finally decided to get an ECE degree and the more logic and software related classes I had taken the more I wanted to pursue a career in software development.",I'm confident in my ability to systematically break down problems and find quality solutions. I'm,,4,Electrical and Computer Engineering,True,0,0,"Worked on a project with Deloitte Cloud Engineering migrating an existing client
system into the AWS cloud. Assisted project team with technical documentation and reference material, saving team members hours of time understanding the current state of the project.",2,True,False,"Paid internships, Contract work / Short-term work, Permanent / Long-term work",Full-time (at least 40 hours per week),0.5,0.5,True,False,True,True,True
106,US,Clarence Center,New York,"New York City, NY",,0,4,0,0,0,2,2,2,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,,,"I cannot think of a specific experience, I have always loved computers.","I am a fast reader, can be very self-sufficient, and I have a fair bit of experience debugging others' code.",An ideal workplace for me would be a workplace where expectations and deadlines are very clearly defined.,4,Computer Science,True,4,1,"I completed programming assignments, which included both implementation of new programs and maintenance on old programs.",2,True,False,Permanent / Long-term work,Full-time (at least 40 hours per week),0.0,1.0,True,False,False,False,True
107,US,Atlanta,Georgia,"New York City, NY",Data Scientist / Data Analyst,0,0,0,4,4,1,2,1,0,2,0,0,0,0,3,0,3,0,0,0,3,0,1,0,"Before pursuing a bootcamp education from General Assembly, I had explored the world of High Frequency Trading by creating a predictive model that used time series data. You can see it here: https://github.com/vnguye34/robinhood-cypto-trader

Until that moment, I was interested in the research side of my Machine Learning knowledge through application of robotics and machine vision. It was the first time I had ever built an entirely software-only project - and I found it so exciting to not deal with hardware issues and focus only on debugging and improving the algorithm. 

The trading script focused on the volatility of Bitcoin and achieved a 2 % return in 30 minutes but quickly showed its limitations due to my understanding of statistical modeling at the time. 

After General Assembly, I want to keep exploring Machine Learning in the context of the finance and options market because the world is moving towards digital currency - and I should be in front of that train rather than behind it.",,"I chose to become an engineer because I wanted to understand how the world worked from a technical standpoint. While learning applied mathematics, I realized that the kinds of issues an engineer would solve have a basis in our society: our broken culture. This became increasingly relevant in my Engineering Ethics class in 2019 when I was one of a handful of Transgender Women pursuing an Engineering Degree, and of only three women in a class of 28 who chose to go all the way to Senior status.","For every ounce of mass in my body it has read a fact, done a calculation, opened perspectives, and realized beyond itself. Education is a core facet of my personal and professional lives. I have grown up asking questions, went to university to learn how to ask better questions with the perspective of a mechatronics engineer, and polished by learning how to ask the right questions as a data scientist. I bring a unique perspective, a breath of energy into a culture,  and just enough humor.","I'm looking for somewhere to spread my wings as an Entry Professional: a place to ask a million questions and exponentially learn. I'm looking for a a place with a vibrant working culture, that has communication across the entire hierachy, if there is one. I'm looking for a place to keep learning, but also a place where I can leave a positive mark.",4,Mechanical Engineering,True,3,0,Currently I help a Nonprofit better achieve their mission by building data aggregating and data analysis tools to help promote and sell art by emerging black artist. My latest project is an application that respects the TOS of Facebook and Instagram to collect data from the BlkArtHouse Instagram to increase our outreach and effectiveness so that the nonprofit can target influencers who would be supportive of our mission.,1,True,False,"Contract work / Short-term work, Permanent / Long-term work, Paid internships","Part-time (less than 40 hours per week), Full-time (at least 40 hours per week)",0.0,1.0,True,True,True,True,True
108,US,New York City,New York,"New York City, NY",Data science and machine learning,0,4,0,0,0,0,2,1,2,2,0,0,0,0,0,0,3,0,0,0,3,0,2,2,"I worked on a project in which I predicted which products each Instacart user will buy in the next order given a history of orders using classication algorithms (logistic regression, random forest and gradient boosting) and engineering time-based features to optimize F1 score. Stored data in postgreSQL on AWS and preprocessed data, engineered features and trained models using Python and open source libraries including pandas, numpy and scikit-learn.",,"Throughout my 4+ years of analytics experience at JPMorgan, I used tools such as Python, R and SQL to effectively and efficiently work with data.  After my time with the bank, I wanted to enhance my skills in programming and data science, so I enrolled in the Metis data science program to elevate my skills and build a portfolio of projects end-to-end.  Since completing the program, I've been actively exploring opportunities as a machine learning engineer / software engineer that works with data.","I am a fast learner, organized thinker and clear communicator as I can break down and explain complex and technical concepts into simple components.  My most valuable skill is thinking outside the box and exploring creative solutions to challenging problems.  Thinking creatively enables me to provide unique, value-add ideas within a team environment.","I highly value any workplace that works toward making a positive impact to the world.  A great workplace fosters cohesive and inclusive relationships, respect to everyone and open communication including from the top.  Leadership is also important to me as it defines and demonstrates many of these values to the rest of the organization.",4,Applied Mathematics and Statistics,True,2,0,"-- Conducted exploratory data analyses on the bank's operational datasets to support data-driven dialogues between senior risk management and banking regulators using Python and SQL.
-- Designed and monitored a series of metrics that measure the bank's conduct and operational risk for ongoing monitoring.
-- Developed an analytics dashboard to monitor bank’s operational risk losses and regulatory engagement activities.",2,True,False,Permanent / Long-term work,Full-time (at least 40 hours per week),0.0,1.0,True,False,False,False,True
109,US,New York City,New York,"New York City, NY",,0,5,0,0,0,2,2,2,2,0,2,0,2,2,0,0,2,0,0,0,1,0,0,0,"I created a full-stack live calculator app can be accessed by any browser and any number of users to perform calculations and store last 10 calculations visible by all users in real time. This web app uses Node.js, Pug, and CSS for front-end, and Socket.io and Express for back-end. It also uses AWS Elastic Beanstalk along with AWS CodePipeline for deployment.",,My internship at a tech startup showed me how much I love technology. My education at Columbia University also exposed me to various technologies and showed me how they can be used to solve many of the most difficult problems that humanity faces today.,"I bring my commitment, dedication, willingness to work hard and learn forever. I would never say no to learning a new skill.","The question should what can I do to make my workplace ideal for me and others who work with me. I would show respect to my colleagues and be open to constructive criticism. I like to be an humble and trustworthy teammate and human being. I also believe that people do not have bad intentions, so when disagreements do happen, there's always a way to resolve them in respectful and professional manner. It is important to always keep the team, the company, and most importantly the customer in focus.",4,Computer Science,True,4,0,Help digitize thousands of tenancy agreements from office visit paper-signing to online digital signing via DocuSign. Write thousands of rental verification letters as a landlord for current and previous tenants to help them get housing.,2,True,False,"Paid internships, Permanent / Long-term work",Full-time (at least 40 hours per week),0.0,1.0,True,False,True,False,True
110,US,San Diego,California,I'm Not Sure,,5,5,0,0,0,3,3,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,A Full stack project that I did that is showcased  in my portfolio,,,,,2,,True,2,0,#NAME?,2,True,False,"Paid internships, Permanent / Long-term work","Part-time (less than 40 hours per week), Full-time (at least 40 hours per week)",0.5,0.5,True,True,True,False,True
111,US,Charlotte,North Carolina,"New York City, NY",,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,I took a course in college that was based in data analysis and it was intriguing to learn about that topic.,,,,,4,Business Admin,True,3,1,"• Review the work forecast (MS Excel) and help determine productivity requirements to meet the overall building objectives 
• Partner with other Area Mangers to balance labor ensuring a balanced operation and efficient shift while meeting daily and long term goals 
• Support all safety programs and OSHA compliance to ensure a safe work environment for all associates 
• Proactively identify and lead process improvement initiatives and Lean tools 
• Create labor tracking boards",2,True,False,"Paid internships, Permanent / Long-term work",Full-time (at least 40 hours per week),0.0,1.0,True,False,True,False,True
112,CA,Toronto,Ontario,Yes,"Information Security risk and compliance, auditing",0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,I am currently working as an operational audit project manager where I work with Lawyers to make sure they comply with Law Society of Ontario by-laws. I am also great at process documentation with Visio and providing coaching and teaching.,,,,,4,Applied Accounting,True,3,2,"In my current role, I do end to end audit process for the lawyers who are selected for compliance auditing. This includes conducting risk assessment, completing audit planning, conducting fieldwork by reviewing the evidence submitted, discussing the audit report and monitoring the lawyers for remediation after the audit is completed.",1,False,True,"Permanent / Long-term work, Paid internships, Unpaid internships, Contract work / Short-term work","Full-time (at least 40 hours per week), Part-time (less than 40 hours per week)",1.0,1.0,True,True,True,True,True
113,US,Los Angeles,California,Yes,,0,0,0,5,5,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,"I have built functions in Python that optimize a portfolio around specified assets based on  a specified metric (ex: Maximize Sharpe Ratio, Minimize Volatility, etc)",,When I took my first Economics course in college it was my first experience with anything related to markets. Once I decided that was something I wanted to pursue I eventually took a finance course and decided that was what I wanted to do. After I switched to a finance major I learned all that I could about investments and investment management as well as the analytics behind it.,"I feel I bring a good combination of someone who is passionate and wants to learn about the more theoretical side who can also apply those ideas in a practical manner. I have learned to use Python to manipulate and analyze data and have built neural networks to help with decision making. These are all things I have pursued on my own accord. It is something I am passionate about and want to learn about, while also understanding that I do not know close to everything and am always willing to learn","I thin that I thrive best when working with a small team that can play to everybody's strengths.  small team ensures that proper communication between all members can be had, while still being able to parse out the work to its most efficient member. This way everyone can do what they are good at and the work can be done quicker as well as better",4,Finance,True,3,2,"Completed financial statements and performed data entry into Quickbooks.

Communicated with High Net Worth clients on issues they may have had.

Automated several tasks in the office with Microsoft Excel and Python",2,True,False,Permanent / Long-term work,Full-time (at least 40 hours per week),1.0,1.0,True,False,False,False,True
114,US,Birmingham,Alabama,Yes,,0,0,0,5,5,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2,0,We have done projects related to data mining and text analysis using python . We have interest in data analysis,,Being able to use data to accomplish task or make things more understandable has always opealed to us. We can use data to help use see the world because our eyes do not see the world well,We are a hard worker and willing to learn new things and put in the effort to get the task done.,We would perfer a workplace that that we can be openly a we and others will not judge us and be okay with us. Perferably we would work mostly alone but we are okay with working with others,4,Civil Engineering and a MBA,False,0,0,Your description here!,2,True,False,"Unpaid internships, Paid internships, Permanent / Long-term work",Full-time (at least 40 hours per week),1.0,1.0,True,False,True,False,True
115,US,Washington,District of Columbia,Yes,"Event management, cooking crab cakes",0,0,4,5,4,3,3,3,3,1,0,1,2,0,3,3,1,0,0,0,0,0,0,0,"Streamlining user experience so well that the user takes for granted how smoothly everything runs. My experience as an economics major was driven by my interest in banking, my interest in this application is driven by my goal of solving the problems that have global implications.",,,,,4,Economics,True,3,0,"• Created 5 basic programs using Java, C#, .NET, SQL, HTML, and CSS
• Demonstrated technical sophistication with IDEs, GIT, and Command Line
• Learned C# and .NET framework, in order to integrate database like SQL into enterprise-ready programs",2,True,False,"Unpaid internships, Paid internships, Contract work / Short-term work, Permanent / Long-term work",Full-time (at least 40 hours per week),1.0,1.0,True,False,True,True,True
116,US,West Lafayette,Indiana,Yes,,5,5,5,0,0,2,2,2,0,0,2,0,2,0,0,3,2,0,0,0,0,0,0,0,"I made games with the Java library Swing, and I used React(dot)js to create the UI and dialogs in a group project",,,,,4,Purdue University,True,0,0,"Developed and tested encrypted SQL search queries over encrypted databases, and developed and deployed Java applications on Docker",2,True,False,"Permanent / Long-term work, Paid internships, Unpaid internships",Full-time (at least 40 hours per week),1.0,1.0,True,False,True,False,True
117,US,Syracuse,New York,No,"Software Engineer, entry level",4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,"I coded a video game using Java data structures and GUI, called the Rotating Puzzle Game.",,"When I was young, I was introduced to the entertainment medium that is video games. Knowing that people use code to make video games, I went through undergraduate education learning how to code. I realize it is difficult, even now, to become a video game designer. Thus, I will look for other computer science jobs, instead of video game positions.","I can bring a new mindset, and with it, a new way to look at things. From birth, I was diagnosed with High-functioning Autism. This Autism allows me to think up new way to complete problems.","I feel like I can work best in an environment where I can work without distractions. In other words, it is best for me to work solo, or with others that are there to work and complete projects. The group must have the same mindset --- that is key. We are there to work, and for no other reason.",4,Computer Science,False,0,0,Your description here!,1,True,False,"Paid internships, Permanent / Long-term work","Part-time (less than 40 hours per week), Full-time (at least 40 hours per week)",0.0,0.0,True,True,True,False,True
118,US,Atlanta,Georgia,Yes,"devops, sysadmin, network engineer",0,4,0,0,0,2,2,2,0,0,0,0,1,2,0,2,2,0,0,0,0,0,0,0,"I've mostly had scholastic experiences with programming. I am presently in my final quarter of college, and I am working on a collaborative project to design a training website. However, it is somewhat difficult for me to articulate the experience, since it is still in progress. Besides this, I have also worked on a few ""hobby"" projects, e.g. I worked with some friends to mod the codebase, and gameplay, of a classic PC game, Deus Ex (the original from the year 2000). With that, my particular responsibility was adding functionality to various aspects of the game: e.g. I added a feature that allowed enemy attack drones to be hacked by the player. The codebase was old, and we had to hunt around for good documentation, but in the end, it was a pretty well-liked mod: I believe it was the #1 downloaded mod on the mod site for a few weeks, and even to this day, it maintains a 9.9/10 positive rating.",,"I think that a big love of mine is *creating* things. I love creating things, whether physical objects, or mental abstractions. However, with physical stuff (e.g. gaming models, or drawing), I am not always the best: my dexterity is okay, but I am by no means a surgeon or watchmaker. As mentioned, I also love creating ""abstract"" objects like computer programs, and here, it is much easier to create things despite being a bit clumsy with my hands.","I am super-thoughtful, and have excellent retention of things I learn. I am a bit of a polymath, so I have a great ability to bring many different ""cognitive lens""/paradigms to bear when analyzing a problem. I am an excellent writer. I am a tech enthusiast, and like to keep up with developments even in my free time by e.g. listening to podcasts, and following smart people on Twitter.","I'm interested in a workplace that will cultivate my skills as a professional engineer: I have a good deal of theoretical experience, but very limited ""production"" experience. Besides working on pragmatics, I also love engaging with theory/the world of ideas.",4,Computer Science,True,3,0,temp job as a production worker at a facility which packaged mushrooms for shipment to grocers,2,True,False,"Paid internships, Contract work / Short-term work, Permanent / Long-term work","Part-time (less than 40 hours per week), Full-time (at least 40 hours per week)",1.0,1.0,True,True,True,True,True
119,US,Washington,District of Columbia,No,"Pilot, Flight Stimulator and Web Design",0,3,5,3,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"I took a web development course during last summer and I have learned how to design a web portal. I learned HTML5, CSS, JQuery. Designed a sample web site as a project and good A in that project.",,From a young age I want to be an astronaut. I am so passionate with flights and planes. I  am visual learner from childhood and try to communicate with others the same way. So I choose computer science to develop visual apps that helps people like me to understand and learn fast.,I am quick visual capture person. Once I capture the work and I do it without any help from any manual and do it the way it was captured in my mind. I will be helpful to the company with my unique visual skill to solve problems that are useful to the company.,Everyone says that I am very good and honest person who has always smile on my face. I will adopt to any work place that gives respects to the people with different skills and treat them equally.,4,Computer Science,False,0,0,Your description here!,1,True,False,"Permanent / Long-term work, Paid internships, Contract work / Short-term work, Unpaid internships","Part-time (less than 40 hours per week), Full-time (at least 40 hours per week)",0.0,0.0,True,True,True,True,True
120,IT,Verona,"Verona, Italy",Yes,In particular at Goldman Sachs(GS) I am very interested by the work of the Urban Investment Group and the Global Markets Research(GMR) division in urban resilience research. I also had the opportunity to get contacted by a GS Campus recruiter in London and introduce my research work at Harvard Graduate School of Design in built environment Innovation and currently applied also for a summer associate internship at GS in London in GMR.,0,0,5,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"I am one of the founding thought leaders of the Urban Stack Initiative at the Harvard Graduate School of Design; a course series part of the architecture department offerings for master degrees students exploring through constituents based investigations as well as a practice informed approach innovative built environment organizational systems in order to devise how new technologies, applications, significant societal actors and in particular power structures of capital are transforming industries, the agency of design, social systems and cultural values. During my work in the fall 2018 as guest lecturer in built environment innovation financing and real estate I researched with my students amongst other topics novel approaches for adoption of social impact investing strategies into community driven urban regeneration projects. Theron I started connecting dots up to this year when I kicked off my EMBA at ESCP Europe and got interested by the work of Investment banks in supporting urban regeneration projects. I could learn more only at this time about GS Urban Investment Group and GRM urban resilience research. While possessing an high degree of knowledge in digitalization strategies for our built world and latest technology trends I believe some obvious correlations are occurring between my work in the built environment innovation practice and the work of GS in the two aforementioned areas. In this regards I am keen to look for opportunities to contribute to the development of such as well as other areas of work where I believe GS might provide appropriate runway for achieving impact to the advantage of its organizational goals and objectives.",,,,,4,Executive master of business administration,True,4,3,"I have founded an advanced research program for preparing master degree students in real estate, design engineering , architecture and landscape architecture to tackle the transformational dynamics of digitalization of built environment in their future practice. I taught , lectured, mentored students as well as participated and curated class based discussions and workshops operating as a consultant to the Harvard College in regards to the themes of built environment innovation and financing as well as technology trends developing to date over a 3,5,10 years horizon.",2,False,True,"Paid internships, Permanent / Long-term work","Part-time (less than 40 hours per week), Full-time (at least 40 hours per week)",1.0,1.0,True,True,True,False,True
121,US,San Francisco,California,Yes,,4,5,0,0,0,3,2,2,2,2,3,0,3,0,0,0,2,0,0,0,0,0,1,2,"This year, I was approached by a front-end developer who needed a stable server and database to power their travel website’s reservation system. Having learned more about the project, I realized I needed to design an infrastructure that could handle hundreds of booking transactions during a soft launch user influx securely and quickly. The challenge was that the soft launch was approaching within two weeks and the budget for server hosting was minimal. By balancing extensive research and practical implementation, I designed a back-end system that routed reservations into a PostgreSQL database, and deployed it on 3 free-tier AWS EC2 instances before the launch date. To mitigate the lack of CPU in the free-tier machines, I included a Nginx load balancer to distribute incoming HTTP requests, achieving 1000 concurrent connections with 10ms of latency. I was elated by this rewarding experience and I took away some life lessons. Going forward, I’d love to work on a team with open communication. It was difficult relying solely on web resources, and I believe I thrive in an environment where I can receive outside feedback, especially from those with greater domain knowledge. I would also celebrate milestones instead of treating it as a large project so that I can properly track my progress. Lastly, I loved the responsibility that comes with developing an entire feature and hope to create and collaborate more in the future.",,,,,4,Biology and Statistics,True,2,1,"Led and mentored over 60 engineers-in-training on data structures/algorithms as well as web development using JavaScript, React, Node.js, Express, PostgreSQL, MongoDB, and AWS. Performed code reviews and provided technical guidance during design and implementation phases for projects.",2,True,False,"Permanent / Long-term work, Contract work / Short-term work, Paid internships",Full-time (at least 40 hours per week),1.0,1.0,True,False,True,True,True
122,US,Henderson,Nevada,Yes,Marketing and Management skills.,5,5,5,5,5,1,1,0,1,3,0,0,0,0,0,1,1,0,0,0,3,0,2,0,Project Management,,"In the past, I worked as a Marketing Intern at GeoTraq and had to provide exceptional customer service which has prepared me with the ability to handle many different types of people and situations which I believe will translate well in this position.",I am honest and hard worker.,"I am a quick learner, I am a great listener, I work well under pressure.",4,Management,True,0,1,"• Managing the company’s social media accounts and posts content
• Brainstorming campaign ideas using Adskills
• Monitor various social media platforms such as Facebook, Instagram, and Twitter
• Analyzing analytics to gauge the success of campaigns
• Understanding the overall concept of the company, including the brand, customer, product goals, and all other aspects of service
• Engaging with customers or clients and providing service and/or sales
• Provide suggestions to management for improving customer experience on social platforms and internal processes
• Learning and becoming proficient on internal software systems using Google Analytics
• Assisting other employers in creating performance reports",2,True,False,"Unpaid internships, Paid internships, Contract work / Short-term work, Permanent / Long-term work","Part-time (less than 40 hours per week), Full-time (at least 40 hours per week)",1.0,1.0,True,True,True,True,True
123,US,Washington,District of Columbia,Yes,,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I participated in The Weinman Cup Case Competition last year. The case my team was assigned was a multidisciplinary case that was focused on a supply chain related issue.  I used technical and analytical skills to work with my team to develop solutions to alleviate a manufacturing capacity problem for a leading company in the services industry.,,"From the time I was a little girl I have had the instinct and desire to ""fix"" things.  It started off with simply fixing broken items around the house.  As I got older, I became intrigued with fixing processes.  By  ""fixing processes"", I mean finding the most effective and efficient way to complete a task or reach a goal no matter how complex.  By the time I got to college, I was introduced to Service and Supply Chain Management where I was able to grow, learn and train in an area that I loved.","I am extremely dependable and I give every task my absolute best effort.  I pay close attention to detail, and strive to complete task and projects with accuracy.  I am a quick learner who is open to and learns from constructive criticism. Lastly, I pride myself on being an honest and ethical person with integrity.",The ideal workplace that I feel works best for me is one that gives me the space to learn and grow from my mistakes.  I feel I can thrive in a workplace where I am learning by actively working on projects and assignments. A place that is open to questions along with clear and effective communication is important to me as well.,4,Service and Supply Chain Management,True,3,0,"I am responsible for managing and maintaining inventory, stocking store shelves, managing and fulfilling online orders, designing and organizing store displays, and educating customers about products and assisting them with purchases or concerns.",1,True,False,"Paid internships, Permanent / Long-term work","Part-time (less than 40 hours per week), Full-time (at least 40 hours per week)",1.0,1.0,True,True,True,False,True
124,US,Seattle,Washington,Yes,Investment management,3,5,4,4,0,1,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,"Through the project I worked on my own, I find practicing object oriented programming is very interesting and helpful for accumulating functions. These functions you created might be useful in the future and you can simply call it and saves a lot of time and effort. Right now I am interested in developing tools in general (front and back end). I am still exploring my main interest area.",,During my graduate degree in mechanical engineering I have exposed to robotics and programming. This field is very interesting to me because you can build models that analyze how things work. And your model can direct your product or things to move the way you want. Building things that can be beneficial in the future sounds very interesting to me. New technology might solve problems people might never think of in the past.,"I work diligently on my task. I would point out anything that does not seem right to my coworker. I love to improve myself so during my free time, I would work on things that might not be my responsibility but could improve my skills. I committed to be a life long learner. I believe this could bring fresh and different perspective to the company in the long run.","I would like to work with supportive coworkers and work towards something that is impactful to the industry. Open to feedback is also very important to me. Feedback is very important to me because it is an important part of my learning process. Without feedback, it will be very hard for me to improve. So I would love to work in a team that provides all kinds of feedback to each other.",4,Computer Science,True,2,0,"● Designed a PLC program that controls the process gas cooler using Logix 5000. Connected to PLC and validated the code.
● Replaced multiple Taurus 70 engines, retrofitted two Centaur 50 engine and commissioned a Titan 250 Engine.
● Perform routine maintenance on varies customer site. Things include but not limit to: engine oil/fuel filter change, parts
replacement regarding on their life expectancy, PLC logic verification, configuration and troubleshooting.",2,True,False,"Paid internships, Contract work / Short-term work, Unpaid internships",Full-time (at least 40 hours per week),1.0,1.0,True,False,True,True,False
125,US,New York City,New York,Yes,User Research,0,0,5,0,0,0,2,2,0,0,0,0,0,2,0,2,0,3,3,0,0,0,0,0,"BraveCircle, as featured on my website.",,"""How do wires work?"" was my question for my teacher on my first day of preschool. I have always been curious and inspired by the way the world works and as I have matured, I have learned that many things in our world are neither intuitive nor equitable. As a former therapist, I am dedicated to empowering others by first understanding them and being an evangelist of the growth mindset inherent in design thinking.","With a background in psychology and cognitive science, I bring uncommon understanding of perception, behavior, and bias to my work as a UX strategist. I understand the meaning and value of empathy and always seek to lead by creating opportunities for others to shine. I love being part of a team and am known for my ability to connect with others, whether CEO or challenging therapy client.","Above all, my ideal workplace would thrive on healthy and open communication. I thrive in an environment where expectations are clear, feedback is timely and insightful, and colleagues are open to discussion. My workplace would also be working toward a greater good, such as the democratization of investment or technology, and would be empathic toward the needs of both employees and clients.",4,Psychology,True,3,2,"Implemented cohesive client management and visual branding strategy for responsive website. Designed and implemented a WordPress site starting with stakeholder design studio and including creation of custom graphics and integration with Google web API's. Increased clickthrough and SEO through strategic coding, linking, and compression.",2,True,False,"Unpaid internships, Paid internships, Contract work / Short-term work, Permanent / Long-term work","Part-time (less than 40 hours per week), Full-time (at least 40 hours per week)",1.0,1.0,True,True,True,True,True
126,IN,Bangalore,Karnataka,Yes,Investment banking operations,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,4,Maste Of Business Administration,True,1,0,"Your description here!
Updating the financial Reports.",2,True,False,"Permanent / Long-term work, Contract work / Short-term work, Paid internships","Full-time (at least 40 hours per week), Part-time (less than 40 hours per week)",1.0,1.0,True,True,True,True,True
127,US,Austin,Texas,Yes,,5,5,0,5,5,3,3,3,3,0,2,0,2,3,2,2,3,0,0,0,3,2,3,2,,,,,,4,Computer Science,True,2,2,"* Automated business processes using UiPath and participated in HP’s bot-a-thon competition
* Explored technology in core business areas that include gaming, 3D printing, data analytics and sales",2,True,False,"Paid internships, Permanent / Long-term work, Contract work / Short-term work","Full-time (at least 40 hours per week), Part-time (less than 40 hours per week)",1.0,1.0,True,True,True,True,True
